source,name,category,town,address,website,phone,email
osm,Malidani Jewelry Exchange,jewelry,Manhattan,1200 6th Avenue 10036,https://malidanijewelry.com,+1-212-869-0677,info@malidanijewelry.com
osm,Carrot Express,restaurant,Manhattan,135 West 41st Street New York NY 10036,https://carrotexpress.com,+1 646-455-0400,press@eatcarrotexpress.com
osm,"Diconza, Larocca, Dicunto & Kaplin LLP",lawyer,,,https://dldklaw.com,+1-718-238-6800,mrothstein@dldklaw.com
osm,Broadway Family Dental,dentist,,372 Stockton Street 11206,https://www.broadwayfamilydentalpc.com,+1-718-455-4400,info@broadwayfamilydentalpc.com
osm,Jersey City Dance Academy,dance,,107 West Side Avenue Jersey City NJ 07305,https://JerseyCityDanceAcademy.com,+1-201-435-8943,info@jerseycitydanceacademy.com
osm,Claviscar,corporate_office,Manhattan,22 South Street New York NY 10004,https://www.claviscar.com,,info@claviscar.com
osm,Everytable,restaurant,,102 Willoughby Street Brooklyn NY 11201,https://everytable.com/,+1-646-222-9334,support@everytable.com
osm,Ostudio at Night,restaurant,,,https://www.ostudiony.com,,ostudio@ostudiony.com
osm,Fefostudio,houseware,,,https://www.fefostudio.com,+1-917-543-5374,info@fefostudio.com
osm,Bay Ridge Pizza,fast_food,,,https://www.bayridgepizza.com,+1-718-680-5405,manager@bayridgepizza.com
osm,Fifth Ave BID Bay Ridge Brooklyn,association,,482 80th Street 11209,https://www.bayridgebid.com,+1-718-238-7181,info@bayridgebid.com
osm,Redeemer City to City,association,Manhattan,57 West 57th Street New York NY 10019,https://redeemercitytocity.com,+1-212-871-1815,info@redeemercitytocity.com
osm,pán,restaurant,,1563 Decatur Street,https://pan-nyc.com/,+1-718-885-4126,pannyc1563@gmail.com
osm,B&L Diner,restaurant,Manhattan,1262 Broadway New York NY 10001,https://www.bldiner.com/,+1 646-838-9020,info@bldiner.com
osm,Il Corallo Trattoria,restaurant,Manhattan,176 Prince Street New York NY 10012,https://www.ilcorallotrattoria.com/,+1-212-941-7119,hello@ilcorallotrattoria.com
osm,Hibba Beauty Studios,beauty,Manhattan,448 West Broadway New York NY 10012,https://hibbabeauty.com/,+1-212-260-4321,info@hibbabeauty.com
osm,Panorama Room,bar,Manhattan,22 North Loop Road New York NY 10044,https://www.graduatehotels.com/new-york/restaurant/panorama-room/,+1-929-447-4717,reservations@panoramaroomnyc.com
osm,401W14,yes,Manhattan,401 West 14th Street New York NY 10011,https://taconicpartners.com/properties/401-west-14th-street/,,info@tacon.com
osm,Oregano Brooklyn,restaurant,Manhattan,102 Berry Street Brooklyn NY,https://www.oreganowilliamsburg.com/,+1-718-599-5988,oreganobrooklyn@gmail.com
osm,Meredith Zinner Photography,photographer,,157 13th Street Brooklyn NY 11215,https://meredith-zinner-photography.com/,+1-646-580-2558,info@mzphotography.com
osm,Sew Top Cleaners,laundry,Manhattan,109 North 5th Street Brooklyn NY 11249,https://www.sewtopcleaners.com/,+1-718-388-1877,sewtopcleaners@gmail.com
osm,Soapcherie,soap,Manhattan,218 Bedford Avenue Brooklyn NY 11249,,+1-718-388-1165,info@soapcherie.com
osm,Ten Ichi Mart,supermarket,Manhattan,188 Berry Street Brooklyn NY 11249,https://www.tenichimart.com/,+1-347-889-7722,info@tenichimart.com
osm,Malin+Goetz,cosmetics,Manhattan,225 Bedford Avenue Brooklyn NY 11211,https://www.malinandgoetz.com,+1-917-746-9416,help@malinandgoetz.com
osm,Amarcord Vintage Fashion,clothes,Manhattan,223 Bedford Avenue Brooklyn NY 11211,https://www.amarcordvintagefashion.com/,+1-718-963-4001,shop@amarcordvintagefashion.com
osm,Noordwyck Hair Salon,hairdresser,Manhattan,243 Berry Street Brooklyn NY 11249,https://www.noordwyck.com/,+1-347-987-4189,booking@noordwyck.com
osm,Shah's Halal Food,fast_food,Manhattan,537 9th Avenue New York NY 10018,https://www.shahshalalfood.com/9th-av-new-york/,+1-646-448-4433,shahs9av@gmail.com
osm,Blank Street Coffee,cafe,Manhattan,277 Bedford Avenue Brooklyn NY 11211,https://www.blankstreet.com/,,realestate@blankstreet.com
osm,Maison Premiere,restaurant,Manhattan,298 Bedford Avenue Brooklyn NY 11211,https://maisonpremiere.com/,+1-347-889-5710,info@maisonpremiere.com
osm,Shine Optique,optician,Manhattan,291 Bedford Avenue Brooklyn NY 11211,https://Shine Optique,+1-718-218-8866,shop@shineoptique.com
osm,Fini Pizza,restaurant,Manhattan,305 Bedford Avenue Brooklyn NY 11211,https://www.finipizza.com/,+1-929-969-3073,info@finipizza.com
osm,Papyon,hairdresser,Manhattan,349 Bedford Avenue Brooklyn NY 11211,https://www.papyon.nyc,+1-347-567-5107,info@papyon.nyc
osm,Figaro,restaurant,Manhattan,184 Bleecker Street 10012,https://figaronyc.com,,info@figaronyc.com
osm,Tomoko Shima Hair Salon,hairdresser,Manhattan,171 East 92nd Street,https://www.tomokoshima.com/,+1-212-722-8828,e92st@tomokoshima.com
osm,Kubeh,restaurant,Manhattan,464 6th Avenue New York NY 10011,https://www.eatkubeh.com/,+1-646-448-6688,info@eatkubeh.com
osm,Highwater Rooftop,bar,Manhattan,120 Water Street New York NY 10005,https://www.highwaterrooftop.com/,+1-646-869-6710,info@highwaterrooftop.com
osm,Sharova Law Firm,lawyer,,,https://www.sharovalaw.com,+1-718-766-5153,sharova@sharovalaw.com
osm,Wiggle Room,nightclub,Manhattan,9 Avenue A New York NY 10009,https://www.wiggleroom.bar/,,hello@wiggleroom.bar
osm,Mid City Gym,fitness_centre,Manhattan,345 West 42nd Street 10036,https://midcitygym.com,+1-212-757-0850,info@midcitygym.com
osm,In Common NYC Cafe,cafe,Manhattan,441 9th Avenue,https://www.incommonnyc.com/,+16463703099,weare@incommonnyc.com
osm,"Law Office of Justin A, Zeller, P.C.",lawyer,Manhattan,277 Broadway New York NY 10007-2036,https://zellerlegal.com/,+1-212-229-2249,jazeller@zellerlegal.com
osm,New York Kimchi,restaurant,Manhattan,16 West 48th Street 10036,https://www.nykimchi48.com/,+1-212-335-0212,talkto@nykimchi48.com
osm,Luna Rossa,restaurant,Manhattan,347 East 85th Street 10128,https://lunarossanyc.com,+1 212-517-3118,lunarossanyc@gmail.com
osm,Ryan's Daughter,bar,Manhattan,350 East 85th Street 10028,https://ryansdaughter.nyc,+1 212-628-2613,info@ryansdaughter.nyc
osm,Auction House,bar,Manhattan,300 East 89th Street 10128,http://theauctionhousenyc.com/,+1 212-427-4458,theauctionhousenyc@gmail.com
osm,East End Wine and Liquors,alcohol,Manhattan,1709 2nd Avenue 10128,https://eastendwineandliquors.com/,+1 917-409-5210,esliquors@yahoo.com
osm,Future Green Studio,landscape_architect,,18 Bay Street 11231,https://futuregreenstudio.com,+1-718-855-8995,info@futuregreenstudio.com
osm,"The Williams Law Firm, P.C.",lawyer,Manhattan,250 Park Avenue New York NY 10177,https://www.williamstriallawyers.com/,+1-855-575-6376,contact@williamstriallawyers.com
osm,Nonstop Style,beauty,Manhattan,,https://www.nonstop-style.com,+1-347-588-0588,nonstop.style.nyc@gmail.com
osm,Inhale Cannabis Club,cannabis,Manhattan,43 West 33rd Street,https://inhalecannabisclub.com,+1-646-330-1022,info@inhalecannabisclub.com
osm,Seoul Salon,restaurant,Manhattan,28 West 33rd Street 10001,https://seoulsalon.nyc,,info@seoulsalon.nyc
osm,Laundry House,laundry,,521 Ocean Avenue 11226,https://www.laundryhouseny.com,+1-929-295-4953,clean@laundryhouseny.com
osm,Little Italy Pizza,fast_food,Manhattan,958 3rd Avenue 10022,https://www.littleitalypizza.com,+1 212-355-3434,contact@restaurantex.com
osm,Triborough GI Gastroenterology,doctors,Manhattan,129 Saint Nicholas Avenue Brooklyn NY,https://www.triboroughgi.com,+1 718 821 0643,info@triboroughgi.com
osm,"United Diagnostic Services, LLC",clinic,,1400 Avenue Z Brooklyn NY 11235,https://udshealth.com/,+1-646-854-3299,rlankin@udshealth.com
osm,Lo-Res,bar,Manhattan,136 Metropolitan Avenue 11249,https://nitehawkcinema.com/williamsburg/lo-res/,,info@nitehawkcinema.com
osm,Trees Lounge,bar,,188 Prospect Park West NY,https://nitehawkcinema.com/prospectpark/trees-lounge/,,events@nitehawkcinema.com
osm,Kpot Korean BBQ & Hot Pot,restaurant,,1217 Surf Avenue Brooklyn NY 11224,https://thekpot.com/location/coney-island-surf-ave/,+1-718-684-5533,info@thekpot.com
osm,Brooklyn Sluggers,sports_centre,,80A Verona Street 11231,https://www.brooklynsluggers.com,,info@brooklynsluggers.com
osm,The Casbah,fast_food,Manhattan,,,,bougrine1@hotmail.fr
osm,FedEx Office,copyshop,Manhattan,1602 2nd Avenue 10028,https://local.fedex.com/en-us/ny/new-york/office-2933,+1 646-963-6105,usa2933@fedex.com
osm,Bullstone,stonemason,,61-63 Metropolitan Avenue NY 11379,https://www.bullstoneny.com,+1 718 386 4450,mario@bullstoneny.com
osm,L.A. FUE Hair New York,clinic,Manhattan,65 West 36th Street New York NY 10018,https://lafuehairnyc.com/locations/manhattan/,+1 646-543-3131,info@lafuehairnyc.com
osm,Noire,cafe,,,https://www.noireny.com/,,email@theworldisnoires.com
osm,The Whiskey,bar,Manhattan,,https://thewhiskeyog.com,,info@thewhiskeyog.com
osm,Blinky's,bar,Manhattan,,https://www.blinkysbar.com,+1-334-398-1109,blinkysbar@gmail.com
osm,Alligator Lounge,bar,Manhattan,,https://www.alligatorloungebrooklyn.com,+1-718-599-4440,alligatormanager@gmail.com
osm,Montesacro,restaurant,Manhattan,,https://montesacro.com,+1-347-916-1062,info@montesacro.com
osm,Practice,fitness_centre,,424 Van Brunt Street 11231,https://www.practiceyogabrooklyn.com/,,hello@practiceyogabrooklyn.com
osm,Kida NYC,hairdresser,Manhattan,369 Broome Street 10013,https://kidanyc.com,+1-212-219-0246,kidasalon@gmail.com
osm,Toledo,restaurant,Manhattan,,https://toledonyc.com,+1-212-696-5036,toledorest@aol.com
osm,Utility Workers of America AFL-CIO Local 1-2,union,Manhattan,,https://uwua1-2.org,,contact@uwua1-2.org
osm,Slatterlys Midtown Pub,pub,Manhattan,,https://slatterysmidtownpub.com,+1-212-683-6444,jslatterymp@yahoo.com
osm,Swift Copy Printing,copyshop,Manhattan,10 East 36th Street 10016,https://swiftcopy.com,+1-212-683-4900,info@swiftcopy.com
osm,Club A Steakhouse,restaurant,Manhattan,240 East 58th Street,https://clubasteakhouse.com/,+1-212-688-4190,sheena@clubasteakhouse.com
osm,Brooklyn Pizza Masters,fast_food,Manhattan,1055 1st Avenue,https://www.brooklynpizzamastersnyc.com,+1 646-669-7757,info@frescospizzeria.com
osm,The Little Wolf Cabinet Shop,cabinet_maker,Manhattan,1583 1st Avenue 10028,https://littlewolfcabinetshop.com/,+1 212-734-1116,johnlittlewolf@aol.com
osm,Mexiterranean Grill,restaurant,Manhattan,1365 1st Avenue 10021,https://www.mexiterraneangrill.com/,+1 646-609-6400,mexiterraneangrill@aol.com
osm,New York Fine Art Gallery,art,Manhattan,1464 1st Avenue 10075,http://www.nyagallery.com/,+1 212-396-0275,nyagallery@gmail.com
osm,Buena Onda Mescalera,bar,Manhattan,1446 1st Avenue 10021,https://buenaondany.com/,+1 212-931-6200,buenaondany@gmail.com
osm,Les Gateaux de Marie,pastry,Manhattan,1582 1st Avenue 10028,https://lesgateauxdemarie.com,+1 929-988-1582,orders@lesgateauxdemarie.com
osm,Terrace Fitness,fitness_centre,,,https://www.terracefit.com,+1-917-572-5504,info@terracefit.com
osm,I Love Paraguay,restaurant,Manhattan,43-16 Greenpoint Avenue 11104,https://www.ilovepy.com,+1 718-786-5534,ilovepyrestaurant@hotmail.com
osm,Bed-Stuy Bike Shop,bicycle,,,https://www.workerstransport.org/bedstuy-bike-shop,,info@workerstransport.com
osm,Ecology Exterminating Service,pest_control,,5122 Fort Hamilton Parkway Brooklyn NY 11219,https://ecologyexterminating.com,+1-718-972-1040,info@ecologyexterminating.com
osm,Holic Thai Bistro,restaurant,,,https://holic592.com,+1-929-415-8384,holic592llc@gmail.com
osm,Steppe,carpet,,1341 Prospect Avenue 11218,https://steppe.nyc,,hello@steppe.nyc
osm,Ecobaby Farms,farm,,,https://www.ecobayfarms.com,,ecobayfarms@gmail.com
osm,The Wilson,restaurant,Manhattan,132 West 27th Street New York NY 10001,https://thewilsonnyc.com/,+12125292671,flevents@igchospitality.com
osm,Joseph Giaramita,lawyer,,,https://nytriallawyer.org,+1-718-748-4440,nytriallawyer@gmail.com
osm,American Window Fashions,window_blind,,,https://americanshades.com,+1-718-745-6742,americanwf@att.net
osm,Brooklyn Canine Club,animal_boarding,,,https://brooklyncanineclub.com,+1-718-745-5400,info@brooklyncanineclub.com
osm,Indoor Outdoor Gardener,garden_centre,,,https://www.hydroponicsnewyorkcity.com,+1-718-836-2402,info@hydroponicsnewyorkcity.com
osm,Bar Camillo,restaurant,,,https://www.barcamillo.com,+1-347-533-6340,info@barcamillo.com
osm,Winner in the Park,cafe,,40 West Drive Brooklyn NY 11215,https://www.winner.nyc/location/winner-in-the-park/,,winnerinthepark@winner.nyc
osm,Le Sajj,restaurant,,8221 5th Avenue 11209,https://lesajjbk.com,+1-718-833-7255,info@lesajj.com
osm,Millennial Plastic Surgery,doctors,Manhattan,56 West 45th Street New York NY 10036,https://millennialplasticsurgery.com/,+1-212-421-7123,info@millennialplasticsurgery.com
osm,Loco Coco,cafe,Manhattan,84 South Street New York NY 10038,https://www.loco-coco.com/,+12122226300,hello@loco-coco.com
osm,Fox & Crow,bar,,594 Palisade Avenue Jersey City NJ 07307,https://www.foxandcrowjc.com/,,foxandcrowjc@gmail.com
osm,City Opera Thrift Shop,charity,Manhattan,513 West 26th Street New York NY 10010,https://cityoperathriftshop.org,+1 212-684-5344,thriftshop@nycopera.com
osm,Kotn,clothes,,,https://kotn.com/stores/brooklyn,+1-929-289-3120,brooklyn@kotn.com
osm,Don Cheech,restaurant,,1271 Bay Street Staten Island NY 10305,https://www.doncheechnyc.com/,+1 718-285-4401,doncheechnyc@gmail.com
osm,J's On The Bay,restaurant,,1189 Bay Street Staten Island NY 10305,https://www.jsonthebaysiny.com/,+1 718-720-0922,chefjoe@jsonthebaysiny.com
osm,Ghost Note Tattoo,tattoo,,,https://www.ghostnotetattoo.com,+1-917-909-0049,info@ghostnotetattoo.com
osm,Local Locker,storage_rental,,470 Dean Street Brooklyn NY 11217,https://locations.localocker.com/prospect-heights-storage-69,+1-646-713-0937,reserve@localocker.com
osm,Caucig Fuel – Heating and Cooling Co.,hvac,,1018 39th Street Brooklyn NY 11219,https://nyfuelsupply.com/,+1-718-693-8357,info@nyfuelsupply.com
osm,Common Country,bar,Manhattan,,https://www.commoncountrybar.com,,howdy@commoncountrybar.com
osm,Bee Tutored,tutor,,,https://beetutored.com,+1-917-482-4880,learn@beetutored.com
osm,Fellini Coffee,cafe,Manhattan,174 7th Avenue South 10014,https://www.fellinicoffee.com,,hello@fellinicoffee.com
osm,Lovers of Today,bar,Manhattan,132 ½ East 7th Street New York NY 10009,http://www.loversoftodaynyc.com/,+1-212-614-9798,info@loversoftodaynyc.com
osm,Tennis Lab FX,sports,Manhattan,235 East 51st Street New York NY 10022,https://www.tennislabfx.com/,+1 646-669-8444,info@tennislabfx.com
osm,The Ocular Center,doctors,,384 Neptune Avenue Brooklyn NY 11235,https://theocularcenter.com/,+1 718-615-0020,contact@theocularcenter.com
osm,Tinos,restaurant,Manhattan,1748 1st Avenue 10128,https://tinosnyc.com/,+1 646-370-6067,info@tinosnyc.com
osm,Bar 54,bar,Manhattan,135 West 45th Street New York NY 10036,https://www.bar54nyc.com,+1 646 364 1234,bar54@hyatt.com
osm,Tiefenbrun,tailor,Manhattan,188 Scott Avenue Brooklyn NY 11237,https://tiefenbrunnyc.com,+1-718-650-6120,info@tiefenbrunnyc.com
osm,Muretti,kitchen,Manhattan,134 West 25th Street New York NY 10001,https://www.muretti.com,+1-212-457-1355,info@muretti.com
osm,Helen's Pizza,restaurant,,183 Newark Avenue Jersey City NJ 07302,https://www.helenspizza.com/,+1-201-435-1507,info@helenspizza.net
osm,Ela Greek Kitchen,restaurant,,179 Newark Avenue Jersey City NJ 07302,https://www.elagreekkitchen.com/,,info.elagreek@gmail.com
osm,Sushi & Co,restaurant,Manhattan,67 Nassau Street New York NY 10038,https://www.sushinco.com/,+1-646-799-9911,info@sushinco.com
osm,Swiss Precision Watchmaking & Repair,watchmaker,Manhattan,45 Nassau Street New York NY 10005,https://www.swissprecisionwatchmaking.com/,+1-212-233-4000,swissprecisionwatchmaking@gmail.com
osm,Venchi,chocolate,Manhattan,1117 Lexington Avenue 10075,https://us.venchi.com/store/lexington,,ny.lexington@venchi.com
osm,Ops,restaurant,Manhattan,,https://www.opsbk.com/east-village,+1-646-755-8565,eastvillage@opsbk.com
osm,Krismil Bridal,clothes,,1411 Sheepshead Bay Road,https://krismilbridal.com,+1 646-662-1631,krismilbridal@gmail.com
osm,Casa Lever,restaurant,Manhattan,10022,https://www.casalever.com,+1 212 888-2700,info@casalever.com
osm,Tony's Masonry LLC,yes,,,https://tonysmasonry.com/,+1-718-356-4437,info@tonysmasonry.com
osm,Herbwell,cannabis,Manhattan,519 Madison Avenue New York NY 10022,https://www.herbwellcannabis.com/manhattan-nyc-madison-ave/,,admin@herbwellcannabis.com
osm,Best Service Appliance Repair Staten Island,repair,,,https://www.bestserviceappliancerepair.com/,+1-718-732-7053,bestserviceappliancerepair@gmail.com
osm,New Foods of India,grocery,Manhattan,121 Lexington Avenue New York NY 10016,https://newfoodsofindia.com/,+1-212-679-4444,info@newfoodsofindia.com
osm,Beauty Bar 360,beauty,,165 West End Avenue Brooklyn NY 11235,https://www.beautybar360.com/,+1 718-942-4666,beautybar360@gmail.com
osm,Paris Frameworks,frame,Manhattan,323 Amsterdam Avenue New York NY 10023,https://www.parisframeworks.com,+1-212-873-5602,info@parisframeworks.com
osm,Apollo Bagels,fast_food,Manhattan,41 John Street,https://www.apollobagels.com,,careers@apollobagels.com
osm,Rico Bagel,bakery,Manhattan,238 Madison Ave,https://ricobagel.com/,+16466492115,ricobagel@gmail.com
osm,East Coast International Tire Group Inc.,tyres,,57-46 Flushing Avenue Maspeth NY 11378,https://ecitires.com/,+1-718-386-9088,info@ecitires.com
osm,Jane Doe,restaurant,,333 Newark Avenue Jersey City NJ 07302,https://janedoejc.com/,+1-201-256 3181,hello@janedoejc.com
osm,Leucadia Asset Management,property_management,Manhattan,520 Madison Avenue New York NY 10022,https://leucadia-am.com/,+1-212-284-2300,ir@leucadia-am.com
osm,Gorodetsky Law Group,lawyer,,1723 East 12th Street Brooklyn NY 11229,https://gorodetsky-law.com,+1-718-645-4604,springweal@aol.com
osm,Zale Contracting,interior_design,,1740 Decatur Street Queens NY 11385,https://zaleinc.net,+1-718-366-1092,info@zaleinc.net
osm,Hotel Indigo,hotel,Manhattan,,https://www.ihg.com/hotelindigo/hotels/us/en/new-york/nycos/hoteldetail,+1-212-2371776,hotelindigoles@ihg.com
osm,Antidote,restaurant,Manhattan,66 South 2nd Street Brooklyn NY 11249,https://www.antidoteny.com/,,management@antidoteny.com
osm,Deux Chats,bar,Manhattan,27 Broadway 11249,https://www.deuxchatsbk.com/,,info@deuxchatsbk.com
osm,Copper Mug Coffee,cafe,Manhattan,131 North 4th Street Brooklyn NY 11249,https://www.coppermugcoffee.com/,+1-631-536-5209,coppermugcoffee@gmail.com
osm,Lula Mae,restaurant,,,https://www.lulamaenyc.com,+1-347-457-5058,team@lulamaenyc.com
osm,Blooming Couture Flowers,florist,Manhattan,2216 Broadway New York NY 10024,https://bloomingcoutureflowers.com,+1-212-787-0151,contact@bloomingcoutureflowers.com
osm,Super Runners,sports,Manhattan,395 Amsterdam Avenue New York NY 10024,https://superrunnersshop.com,+1-212-787-7665,orders@shop.superrunnersshop.com
osm,The Elgin,pub,Manhattan,,https://www.elginnyc.com,+1-212-221-2100,info@elginnyc.com
